timestamp, GAS, COAL, OIL, SOLAR, WIND, THERMO, STORAGE
2019-12-14 11:00:00, 3914.397270858288, 1925.9375, 0, 152.35137510299683, 4.693731963634491, 0, 0
2019-12-14 12:00:00, 3930.023415327072, 1929.09375, 0, 152.48994255065918, 5.397827625274658, 0, 0
2019-12-14 13:00:00, 3715.893124639988, 1877.03125, 0, 144.82326555252075, 1.8316594064235687, 0, 0
2019-12-14 14:00:00, 3927.1981140375137, 1844.828125, 0, 119.25754761695862, 0.7999799028038979, 0, 0
2019-12-14 15:00:00, 4391.714355409145, 1880.9375, 0, 55.12121641635895, 2.3691414073109627, 0, 0
2019-12-14 16:00:00, 5127.356687366962, 2197.203125, 0, 3.425406515598297, 4.271738886833191, 0, 0
2019-12-14 17:00:00, 5964.48086476326, 2226.90625, 0, 0, 5.194177985191345, 0, 0
2019-12-14 18:00:00, 6489.465749506373, 2299.0, 0, 0, 2.8919266909360886, 0, 0
2019-12-14 19:00:00, 6481.356116466224, 2355.0, 0, 0, 1.0130299963057041, 0, 0
2019-12-14 20:00:00, 6398.941924154758, 2305.0, 0, 0, 0.1910788044333458, 0, 0
2019-12-14 21:00:00, 6181.779171317816, 2322.125, 0, 0, 0, 0, 0
2019-12-14 22:00:00, 5632.74631768465, 2396.75, 0, 0, 0, 0, 0
2019-12-14 23:00:00, 4869.669007658958, 2400.1875, 0, 0, 0, 0, 0
2019-12-15 00:00:00, 4020.8615362644196, 2387.53125, 0, 0, 0.006225623190402985, 0, 0
2019-12-15 01:00:00, 3710.151467561722, 2062.5625, 0, 0, 0.1606409251689911, 0, 0
2019-12-15 02:00:00, 3589.8298051953316, 1818.953125, 0, 0, 0.5055362731218338, 0, 0
2019-12-15 03:00:00, 3484.384376883507, 1798.53125, 0, 0, 0.5606965702027082, 0, 0
2019-12-15 04:00:00, 3588.1158277392387, 1798.96875, 0, 0, 0.45566481980495155, 0, 0
2019-12-15 05:00:00, 4038.200843691826, 1802.390625, 0, 0, 0.3964654542505741, 0, 0
2019-12-15 06:00:00, 4574.281286031008, 2011.59375, 0, 0, 0.634480216153861, 0, 0
2019-12-15 07:00:00, 5218.812785595655, 2280.171875, 0, 17.274295449256897, 0.9606440649367869, 0, 0
2019-12-15 08:00:00, 5146.116754561663, 2223.203125, 0, 75.74694013595581, 0.5412449827417731, 0, 0
2019-12-15 09:00:00, 5029.271573901176, 2479.96875, 0, 77.28021240234375, 0.5000966414809227, 0, 0
2019-12-15 10:00:00, 4919.895814689342, 2630.78125, 0, 68.80636525154114, 0.08277500420808792, 0, 0
2019-12-15 11:00:00, 4962.288030028343, 2635.390625, 0, 79.23935163021088, 0.5694053480401635, 0, 0
2019-12-15 12:00:00, 5229.834337472916, 2559.28125, 0, 57.192718386650085, 0.6922494173049927, 0, 0
2019-12-15 13:00:00, 5561.67996186018, 2546.78125, 0, 28.611010789871216, 0.1604451561206588, 0, 0
2019-12-15 14:00:00, 5596.638843357563, 2561.90625, 0, 33.932605504989624, 5.188011527934577e-06, 0, 0
2019-12-15 15:00:00, 6045.456697702408, 2372.84375, 0, 27.744023382663727, 0.026412814389914274, 0, 0
2019-12-15 16:00:00, 6401.585940957069, 2407.5, 0, 2.3010292649269104, 0.9120161300525069, 0, 0
2019-12-15 17:00:00, 7111.986554980278, 2591.4375, 0, 0, 4.192094191908836, 0, 0
2019-12-15 18:00:00, 7315.3110046982765, 2712.609375, 0, 0, 2.817213326692581, 0, 0
2019-12-15 19:00:00, 7386.456045806408, 2701.53125, 0, 0, 2.1292538195848465, 0, 0
2019-12-15 20:00:00, 7263.27485960722, 2697.53125, 0, 0, 2.270006561651826, 0, 0
2019-12-15 21:00:00, 6668.161329627037, 2666.578125, 0, 0, 1.48070727288723, 0, 0
2019-12-15 22:00:00, 6111.762381732464, 2452.0, 0, 0, 0.9085792303085327, 0, 0
2019-12-15 23:00:00, 5382.734199225903, 2222.875, 0, 0, 2.665956770069897, 0, 0
2019-12-16 00:00:00, 4685.71397292614, 1942.078125, 0, 0, 2.488597905808092, 0, 0
2019-12-16 01:00:00, 4061.742892742157, 1934.125, 0, 0, 1.592203063890338, 0, 0
2019-12-16 02:00:00, 3715.4528378248215, 1938.78125, 0, 0, 2.2227810509502888, 0, 0
2019-12-16 03:00:00, 3590.0889179706573, 1953.796875, 0, 0, 1.0097805187106133, 0, 0
2019-12-16 04:00:00, 3747.425487935543, 1943.453125, 0, 0, 1.0754101425409317, 0, 0
2019-12-16 05:00:00, 4225.541602449492, 1944.328125, 0, 0, 1.9423299804329872, 0, 0
2019-12-16 06:00:00, 4895.887542669661, 2101.0, 0, 0, 1.6091153025627136, 0, 0
2019-12-16 07:00:00, 5164.305237919092, 2706.40625, 0, 18.61395263671875, 0.8010066375136375, 0, 0
2019-12-16 08:00:00, 5104.802028417587, 2406.5, 0, 77.72308218479156, 0.6938774976879358, 0, 0
2019-12-16 09:00:00, 4775.160101473331, 2286.3125, 0, 123.11199736595154, 1.6669524274766445, 0, 0
2019-12-16 10:00:00, 4487.341889500618, 2277.75, 0, 138.46007537841797, 2.9078135788440704, 0, 0
2019-12-16 11:00:00, 4958.062594234943, 2052.515625, 0, 151.18239450454712, 1.9837724948301911, 0, 0
2019-12-16 12:00:00, 4981.547506868839, 1849.75, 0, 146.66971230506897, 0.4298798181116581, 0, 0
2019-12-16 13:00:00, 4833.297717154026, 1751.265625, 0, 137.1534504890442, 0.2735040057450533, 0, 0
2019-12-16 14:00:00, 5143.257313847542, 1738.921875, 0, 104.92454099655151, 0.09510920569300652, 0, 0
2019-12-16 15:00:00, 5618.150646030903, 1737.390625, 0, 58.97805464267731, 0, 0, 0
2019-12-16 16:00:00, 6119.733768045902, 1790.734375, 0, 5.630971193313599, 1.758285554125905, 0, 0
2019-12-16 17:00:00, 6871.152509748936, 2171.375, 0, 0, 3.541100174188614, 0, 0
2019-12-16 18:00:00, 7117.562831789255, 2495.65625, 0, 0, 2.9322124421596527, 0, 0
2019-12-16 19:00:00, 7257.2289301157, 2506.21875, 0, 0, 1.5875279605388641, 0, 0
2019-12-16 20:00:00, 7087.631839454174, 2567.96875, 0, 0, 0.5660383552312851, 0, 0
2019-12-16 21:00:00, 6595.872877299786, 2652.21875, 0, 0, 0.2715478278696537, 0, 0
2019-12-16 22:00:00, 5880.677474677563, 2648.21875, 0, 0, 0.04222527239471674, 0, 0
2019-12-16 23:00:00, 5110.611117482185, 2492.5625, 0, 0, 0.03093078453093767, 0, 0
2019-12-17 00:00:00, 4656.355883933604, 2015.140625, 0, 0, 0.23448923416435719, 0, 0
2019-12-17 01:00:00, 4183.406452715397, 1851.578125, 0, 16.375272750854492, 0.13276562234386802, 0, 0
2019-12-17 02:00:00, 3894.95665371418, 1829.578125, 0, 13.378046035766602, 0.005211947332099953, 0, 0
2019-12-17 03:00:00, 3782.9552369713783, 1795.234375, 0, 10.305703163146973, 0, 0, 0
2019-12-17 04:00:00, 3892.8553961515427, 1787.421875, 0, 7.233361005783081, 0.08733817713800818, 0, 0
2019-12-17 05:00:00, 4259.112831950188, 1901.328125, 0, 4.1610187292099, 0.02226684855759231, 0, 0
2019-12-17 06:00:00, 4959.2198667526245, 2012.90625, 0, 0.9283809661865234, 0, 0, 0
2019-12-17 07:00:00, 5313.94121837616, 2456.28125, 0, 16.78427678346634, 0, 0, 0
2019-12-17 08:00:00, 5122.037620544434, 2271.53125, 0, 73.75821232795715, 0, 0, 0
2019-12-17 09:00:00, 4914.671925127506, 2048.265625, 0, 122.84510540962219, 0, 0, 0
2019-12-17 10:00:00, 4655.633395433426, 2059.9375, 0, 142.49525356292725, 0, 0, 0
2019-12-17 11:00:00, 4437.656845569611, 2129.609375, 0, 125.01725339889526, 0, 0, 0
2019-12-17 12:00:00, 4519.880368232727, 2053.796875, 0, 133.96082139015198, 0.058145138900727034, 0, 0
2019-12-17 13:00:00, 4705.697080433369, 1981.296875, 0, 131.20447373390198, 0.23703396879136562, 0, 0
2019-12-17 14:00:00, 4592.9602064192295, 2436.796875, 0, 107.05499601364136, 1.4619346037507057, 0, 0
2019-12-17 15:00:00, 4844.479824572802, 2657.3125, 0, 57.29820787906647, 1.023245477117598, 0, 0
2019-12-17 16:00:00, 5470.8183125555515, 2546.578125, 0, 5.5837607979774475, 1.9306750129908323, 0, 0
2019-12-17 17:00:00, 6465.430216729641, 2628.84375, 0, 0, 1.7882572436938062, 0, 0
2019-12-17 18:00:00, 6973.243446171284, 2588.0, 0, 0, 0.861954627558589, 0, 0
2019-12-17 19:00:00, 7037.048451542854, 2518.078125, 0, 0, 0.8367916820570827, 0, 0
2019-12-17 20:00:00, 7075.39992377162, 2563.421875, 0, 0, 0.23767771618440747, 0, 0
2019-12-17 21:00:00, 6730.370749473572, 2603.140625, 0, 0, 0.41731540486216545, 0, 0
2019-12-17 22:00:00, 6125.654059499502, 2451.1875, 0, 0, 0.42058562355578033, 0, 0
2019-12-17 23:00:00, 5363.323241260052, 2220.03125, 0, 0, 0.21746162752151577, 0, 0
2019-12-18 00:00:00, 4608.875593423843, 2085.375, 0, 0, 0.040843285620212555, 0, 0
2019-12-18 01:00:00, 4304.6993997097015, 1864.640625, 0, 0, 0, 0, 0
2019-12-18 02:00:00, 4021.562565624714, 1818.140625, 0, 0, 0, 0, 0
2019-12-18 03:00:00, 3886.327253103256, 1817.375, 0, 0, 0, 0, 0
2019-12-18 04:00:00, 3994.168612062931, 1824.484375, 0, 0, 0, 0, 0
2019-12-18 05:00:00, 4454.458444416523, 1822.15625, 0, 0, 0, 0, 0
2019-12-18 06:00:00, 4845.641158074141, 2113.671875, 0, 0, 0, 0, 0
2019-12-18 07:00:00, 5321.523298174143, 2309.578125, 0, 19.40572679042816, 0, 0, 0
2019-12-18 08:00:00, 5095.197048962116, 2168.46875, 0, 86.16242289543152, 0, 0, 0
2019-12-18 09:00:00, 4715.294820845127, 2323.15625, 0, 130.66089868545532, 0, 0, 0
2019-12-18 10:00:00, 4586.798096299171, 2062.46875, 0, 149.62884616851807, 0, 0, 0
2019-12-18 11:00:00, 4400.851737558842, 2047.21875, 0, 156.0381007194519, 0, 0, 0
2019-12-18 12:00:00, 4462.184072509408, 1919.515625, 0, 154.5610213279724, 0, 0, 0
2019-12-18 13:00:00, 4550.383268252015, 1937.21875, 0, 144.21102809906006, 0, 0, 0
2019-12-18 14:00:00, 4857.424931788444, 1925.15625, 0, 116.45242834091187, 0, 0, 0
2019-12-18 15:00:00, 5376.609673708677, 1934.015625, 0, 63.32360887527466, 0, 0, 0
2019-12-18 16:00:00, 5884.570741087198, 2003.359375, 0, 6.109348356723785, 0, 0, 0
2019-12-18 17:00:00, 6429.779569357634, 2659.84375, 0, 0, 0, 0, 0
2019-12-18 18:00:00, 6643.01922750473, 2773.1875, 0, 0, 0, 0, 0
2019-12-18 19:00:00, 6827.016806960106, 2762.953125, 0, 0, 0, 0, 0
2019-12-18 20:00:00, 6857.334770381451, 2696.453125, 0, 0, 0, 0, 0
2019-12-18 21:00:00, 6447.167031675577, 2600.515625, 0, 0, 0.13491291925311089, 0, 0
2019-12-18 22:00:00, 6038.989058256149, 2381.453125, 0, 0, 0.10200675204396248, 0, 0
2019-12-18 23:00:00, 5411.263851255178, 2134.5625, 0, 0, 1.0747990012168884, 0, 0
2019-12-19 00:00:00, 4190.801621377468, 2231.125, 13.178884983062744, 0, 1.9406251311302185, 0, 0
2019-12-19 01:00:00, 3881.1091711223125, 2107.25, 0, 0, 1.4250622987747192, 0, 0
2019-12-19 02:00:00, 3880.352503836155, 1896.640625, 0, 0, 0.7195508778095245, 0, 0
2019-12-19 03:00:00, 3746.23307839036, 1902.796875, 0, 0, 0.9223313927650452, 0, 0
2019-12-19 04:00:00, 3896.73590528965, 1903.40625, 0, 0, 0.9440962672233582, 0, 0
2019-12-19 05:00:00, 4287.125741630793, 1899.8125, 0, 0, 0.6904200613498688, 0, 0
2019-12-19 06:00:00, 4652.541670739651, 2269.484375, 0, 0, 0.35267274081707, 0, 0
2019-12-19 07:00:00, 5048.626405507326, 2627.453125, 0, 20.08259481191635, 0.5947147281840444, 0, 0
2019-12-19 08:00:00, 4930.168876618147, 2344.546875, 0, 88.61860060691833, 0.4105064272880554, 0, 0
2019-12-19 09:00:00, 4769.2584954202175, 2224.6875, 0, 132.77582931518555, 0.20398245751857758, 0, 0
2019-12-19 10:00:00, 4420.206353008747, 2182.59375, 0, 149.922194480896, 0.2448991909623146, 0, 0
2019-12-19 11:00:00, 4303.255456984043, 2152.140625, 0, 160.16383981704712, 0, 0, 0
2019-12-19 12:00:00, 4119.864231221378, 2228.5625, 0, 158.89143133163452, 0.017019060906022787, 0, 0
2019-12-19 13:00:00, 4297.681187868118, 2085.421875, 0, 148.67088413238525, 0.0417617013445124, 0, 0
2019-12-19 14:00:00, 4515.06584495306, 2089.359375, 0, 123.89926338195801, 0, 0, 0
2019-12-19 15:00:00, 4854.658018112183, 2094.296875, 0, 68.50479423999786, 0, 0, 0
2019-12-19 16:00:00, 5368.941177845001, 2092.734375, 0, 7.329774081707001, 0.03940930217504501, 0, 0
2019-12-19 17:00:00, 6171.686463356018, 2463.484375, 0, 0, 0.09192205220460892, 0, 0
2019-12-19 18:00:00, 6498.433235526085, 2591.84375, 0, 0, 0.10879394225776196, 0, 0
2019-12-19 19:00:00, 6650.93697103858, 2706.0625, 0, 0, 0.5109931230545044, 0, 0
2019-12-19 20:00:00, 6430.726551257074, 2724.453125, 0, 0, 0.0921770182903856, 0, 0
2019-12-19 21:00:00, 6145.952356956899, 2647.21875, 0, 0, 0, 0, 0
2019-12-19 22:00:00, 5820.7030937075615, 2366.296875, 0, 0, 0, 0, 0
2019-12-19 23:00:00, 5199.81793564558, 2300.75, 0, 0, 0.2955144261941314, 0, 0
